(378,128)
(379,128)
(380,126)
(381,126)
(382,128)
(383,128)
(384,214)
(385,214)
(386,216)
(387,216)
(388,214)
(389,214)
(390,216)
(391,216)
(392,222)
(393,222)
(394,224)
(395,224)
(396,222)
(397,222)
(398,224)
(399,224)
(400,214)
(401,214)
(402,216)
(403,216)
(404,214)
(405,214)
(406,216)
(407,216)
(408,222)
(409,222)
(410,224)
(411,224)
(412,222)
(413,222)
(414,224)
(415,224)
(416,246)
(417,246)
(418,248)
(419,248)
(420,246)
(421,246)
(422,248)
(423,248)
(424,254)
(425,254)
(426,256)
(427,256)
(428,254)
(429,254)
(430,256)
(431,256)
(432,246)
(433,246)
(434,248)
(435,248)
(436,246)
(437,246)
(438,248)
(439,248)
(440,254)
(441,254)
(442,256)
(443,256)
(444,254)
(445,254)
(446,256)
(447,256)
(448,214)
(449,214)
(450,216)
(451,216)
(452,214)
(453,214)
(454,216)
(455,216)
(456,222)
(457,222)
(458,224)
(459,224)
(460,222)
(461,222)
(462,224)
(463,224)
(464,214)
(465,214)
(466,216)
(467,216)
(468,214)
(469,214)
(470,216)
(471,216)
(472,222)
(473,222)
(474,224)
(475,224)
(476,222)
(477,222)
(478,224)
(479,224)
(480,246)
(481,246)
(482,248)
(483,248)
(484,246)
(485,246)
(486,248)
(487,248)
(488,254)
(489,254)
(490,256)
(491,256)
(492,254)
(493,254)
(494,256)
(495,256)
(496,246)
(497,246)
(498,248)
(499,248)
(500,246)
(501,246)
(502,248)
(503,248)
(504,254)
(505,254)
(506,256)
(507,256)
(508,254)
(509,254)
(510,256)
(511,256)
(512,342)
(513,342)
(514,344)
(515,344)
(516,342)
(517,342)
(518,344)
(519,344)
(520,350)
(521,350)
(522,352)
(523,352)
(524,350)
(525,350)
(526,352)
(527,352)
(528,342)
(529,342)
(530,344)
(531,344)
(532,342)
(533,342)
(534,344)
(535,344)
(536,350)
(537,350)
(538,352)
(539,352)
(540,350)
(541,350)
(542,352)
(543,352)
(544,374)
(545,374)
(546,376)
(547,376)
(548,374)
(549,374)
(550,376)
(551,376)
(552,382)
(553,382)
(554,384)
(555,384)
(556,382)
(557,382)
(558,384)
(559,384)
(560,374)
(561,374)
(562,376)
(563,376)
(564,374)
(565,374)
(566,376)
(567,376)
(568,382)
(569,382)
(570,384)
(571,384)
(572,382)
(573,382)
(574,384)
(575,384)
(576,342)
(577,342)
(578,344)
(579,344)
(580,342)
(581,342)
(582,344)
(583,344)
(584,350)
(585,350)
(586,352)
(587,352)
(588,350)
(589,350)
(590,352)
(591,352)
(592,342)
(593,342)
(594,344)
(595,344)
(596,342)
(597,342)
(598,344)
(599,344)
(600,350)
(601,350)
(602,352)
(603,352)
(604,350)
(605,350)
(606,352)
(607,352)
(608,374)
(609,374)
(610,376)
(611,376)
(612,374)
(613,374)
(614,376)
(615,376)
(616,382)
(617,382)
(618,384)
(619,384)
(620,382)
(621,382)
(622,384)
(623,384)
(624,374)
(625,374)
(626,376)
(627,376)
(628,374)
(629,374)
(630,376)
(631,376)
(632,382)
(633,382)
(634,384)
(635,384)
(636,382)
(637,382)
(638,384)
(639,384)
(640,470)
(641,470)
(642,472)
(643,472)
(644,470)
(645,470)
(646,472)
(647,472)
(648,478)
(649,478)
(650,480)
(651,480)
(652,478)
(653,478)
(654,480)
(655,480)
(656,470)
(657,470)
(658,472)
(659,472)
(660,470)
(661,470)
(662,472)
(663,472)
(664,478)
(665,478)
(666,480)
(667,480)
(668,478)
(669,478)
(670,480)
(671,480)
(672,502)
(673,502)
(674,504)
(675,504)
(676,502)
(677,502)
(678,504)
(679,504)
(680,510)
(681,510)
(682,512)
(683,512)
(684,510)
(685,510)
(686,512)
(687,512)
(688,502)
(689,502)
(690,504)
(691,504)
(692,502)
(693,502)
(694,504)
(695,504)
(696,510)
(697,510)
(698,512)
(699,512)
(700,510)
(701,510)
(702,512)
(703,512)
(704,470)
(705,470)
(706,472)
(707,472)
(708,470)
(709,470)
(710,472)
(711,472)
(712,478)
(713,478)
(714,480)
(715,480)
(716,478)
(717,478)
(718,480)
(719,480)
(720,470)
(721,470)
(722,472)
(723,472)
(724,470)
(725,470)
(726,472)
(727,472)
(728,478)
(729,478)
(730,480)
(731,480)
(732,478)
(733,478)
(734,480)
(735,480)
(736,502)
(737,502)
(738,504)
(739,504)
(740,502)
(741,502)
(742,504)
(743,504)
(744,510)
(745,510)
(746,512)
(747,512)
(748,510)
(749,510)
(750,512)
(751,512)
(752,502)
(753,502)
(754,504)
(755,504)
(756,502)
(757,502)
(758,504)
(759,504)
(760,510)
(761,510)
(762,512)
(763,512)
(764,510)
(765,510)
(766,512)
(767,512)
(768,342)
(769,342)
(770,344)
(771,344)
(772,342)
(773,342)
(774,344)
(775,344)
(776,350)
(777,350)
(778,352)
(779,352)
(780,350)
(781,350)
(782,352)
(783,352)
(784,342)
(785,342)
(786,344)
(787,344)
(788,342)
(789,342)
(790,344)
(791,344)
(792,350)
(793,350)
(794,352)
(795,352)
(796,350)
(797,350)
(798,352)
(799,352)
(800,374)
(801,374)
(802,376)
(803,376)
(804,374)
(805,374)
(806,376)
(807,376)
(808,382)
(809,382)
(810,384)
(811,384)
(812,382)
(813,382)
(814,384)
(815,384)
(816,374)
(817,374)
(818,376)
(819,376)
(820,374)
(821,374)
(822,376)
(823,376)
(824,382)
(825,382)
(826,384)
(827,384)
(828,382)
(829,382)
(830,384)
(831,384)
(832,342)
(833,342)
(834,344)
(835,344)
(836,342)
(837,342)
(838,344)
(839,344)
(840,350)
(841,350)
(842,352)
(843,352)
(844,350)
(845,350)
(846,352)
(847,352)
(848,342)
(849,342)
(850,344)
(851,344)
(852,342)
(853,342)
(854,344)
(855,344)
(856,350)
(857,350)
(858,352)
(859,352)
(860,350)
(861,350)
(862,352)
(863,352)
(864,374)
(865,374)
(866,376)
(867,376)
(868,374)
(869,374)
(870,376)
(871,376)
(872,382)
(873,382)
(874,384)
(875,384)
(876,382)
(877,382)
(878,384)
(879,384)
(880,374)
(881,374)
(882,376)
(883,376)
(884,374)
(885,374)
(886,376)
(887,376)
(888,382)
(889,382)
(890,384)
(891,384)
(892,382)
(893,382)
(894,384)
(895,384)
(896,470)
(897,470)
(898,472)
(899,472)
(900,470)
(901,470)
(902,472)
(903,472)
(904,478)
(905,478)
(906,480)
(907,480)
(908,478)
(909,478)
(910,480)
(911,480)
(912,470)
(913,470)
(914,472)
(915,472)
(916,470)
(917,470)
(918,472)
(919,472)
(920,478)
(921,478)
(922,480)
(923,480)
(924,478)
(925,478)
(926,480)
(927,480)
(928,502)
(929,502)
(930,504)
(931,504)
(932,502)
(933,502)
(934,504)
(935,504)
(936,510)
(937,510)
(938,512)
(939,512)
(940,510)
(941,510)
(942,512)
(943,512)
(944,502)
(945,502)
(946,504)
(947,504)
(948,502)
(949,502)
(950,504)
(951,504)
(952,510)
(953,510)
(954,512)
(955,512)
(956,510)
(957,510)
(958,512)
(959,512)
(960,470)
(961,470)
(962,472)
(963,472)
(964,470)
(965,470)
(966,472)
(967,472)
(968,478)
(969,478)
(970,480)
(971,480)
(972,478)
(973,478)
(974,480)
(975,480)
(976,470)
(977,470)
(978,472)
(979,472)
(980,470)
(981,470)
(982,472)
(983,472)
(984,478)
(985,478)
(986,480)
(987,480)
(988,478)
(989,478)
(990,480)
(991,480)
(992,502)
(993,502)
(994,504)
(995,504)
(996,502)
(997,502)
(998,504)
(999,504)
(1000,510)
(1001,510)
(1002,512)
(1003,512)
(1004,510)
(1005,510)
(1006,512)
(1007,512)
(1008,502)
(1009,502)
(1010,504)
(1011,504)
(1012,502)
(1013,502)
(1014,504)
(1015,504)
(1016,510)
(1017,510)
(1018,512)
(1019,512)
(1020,510)
(1021,510)
(1022,512)
(1023,512)
(1024,342)
(1025,342)
(1026,344)
(1027,344)
(1028,342)
(1029,342)
(1030,344)
(1031,344)
(1032,350)
(1033,350)
(1034,352)
(1035,352)
(1036,350)
(1037,350)
(1038,352)
(1039,352)
(1040,342)
(1041,342)
(1042,344)
(1043,344)
(1044,342)
(1045,342)
(1046,344)
(1047,344)
(1048,350)
(1049,350)
(1050,352)
(1051,352)
(1052,350)
(1053,350)
(1054,352)
(1055,352)
(1056,374)
(1057,374)
(1058,376)
(1059,376)
(1060,374)
(1061,374)
(1062,376)
(1063,376)
(1064,382)
(1065,382)
(1066,384)
(1067,384)
(1068,382)
(1069,382)
(1070,384)
(1071,384)
(1072,374)
(1073,374)
(1074,376)
(1075,376)
(1076,374)
(1077,374)
(1078,376)
(1079,376)
(1080,382)
(1081,382)
(1082,384)
(1083,384)
(1084,382)
(1085,382)
(1086,384)
(1087,384)
(1088,342)
(1089,342)
(1090,344)
(1091,344)
(1092,342)
(1093,342)
(1094,344)
(1095,344)
(1096,350)
(1097,350)
(1098,352)
(1099,352)
(1100,350)
(1101,350)
(1102,352)
(1103,352)
(1104,342)
(1105,342)
(1106,344)
(1107,344)
(1108,342)
(1109,342)
(1110,344)
(1111,344)
(1112,350)
(1113,350)
(1114,352)
(1115,352)
(1116,350)
(1117,350)
(1118,352)
(1119,352)
(1120,374)
(1121,374)
(1122,376)
(1123,376)
(1124,374)
(1125,374)
(1126,376)
(1127,376)
(1128,382)
(1129,382)
(1130,384)
(1131,384)
(1132,382)
(1133,382)
(1134,384)
(1135,384)
(1136,374)
(1137,374)
(1138,376)
(1139,376)
(1140,374)
(1141,374)
(1142,376)
(1143,376)
(1144,382)
(1145,382)
(1146,384)
(1147,384)
(1148,382)
(1149,382)
(1150,384)
(1151,384)
(1152,470)
(1153,470)
(1154,472)
(1155,472)
(1156,470)
(1157,470)
(1158,472)
(1159,472)
(1160,478)
(1161,478)
(1162,480)
(1163,480)
(1164,478)
(1165,478)
(1166,480)
(1167,480)
(1168,470)
(1169,470)
(1170,472)
(1171,472)
(1172,470)
(1173,470)
(1174,472)
(1175,472)
(1176,478)
(1177,478)
(1178,480)
(1179,480)
(1180,478)
(1181,478)
(1182,480)
(1183,480)
(1184,502)
(1185,502)
(1186,504)
(1187,504)
(1188,502)
(1189,502)
(1190,504)
(1191,504)
(1192,510)
(1193,510)
(1194,512)
(1195,512)
(1196,510)
(1197,510)
(1198,512)
(1199,512)
(1200,502)
(1201,502)
(1202,504)
(1203,504)
(1204,502)
(1205,502)
(1206,504)
(1207,504)
(1208,510)
(1209,510)
(1210,512)
(1211,512)
(1212,510)
(1213,510)
(1214,512)
(1215,512)
(1216,470)
(1217,470)
(1218,472)
(1219,472)
(1220,470)
(1221,470)
(1222,472)
(1223,472)
(1224,478)
(1225,478)
(1226,480)
(1227,480)
(1228,478)
(1229,478)
(1230,480)
(1231,480)
(1232,470)
(1233,470)
(1234,472)
(1235,472)
(1236,470)
(1237,470)
(1238,472)
(1239,472)
(1240,478)
(1241,478)
(1242,480)
(1243,480)
(1244,478)
(1245,478)
(1246,480)
(1247,480)
(1248,502)
(1249,502)
(1250,504)
(1251,504)
(1252,502)
(1253,502)
(1254,504)
(1255,504)
(1256,510)
(1257,510)
(1258,512)
(1259,512)
(1260,510)
(1261,510)
(1262,512)
(1263,512)
(1264,502)
(1265,502)
(1266,504)
(1267,504)
(1268,502)
(1269,502)
(1270,504)
(1271,504)
(1272,510)
(1273,510)
(1274,512)
(1275,512)
(1276,510)
(1277,510)
(1278,512)
(1279,512)
(1280,342)
(1281,342)
(1282,344)
(1283,344)
(1284,342)
(1285,342)
(1286,344)
(1287,344)
(1288,350)
(1289,350)
(1290,352)
(1291,352)
(1292,350)
(1293,350)
(1294,352)
(1295,352)
(1296,342)
(1297,342)
(1298,344)
(1299,344)
(1300,342)
(1301,342)
(1302,344)
(1303,344)
(1304,350)
(1305,350)
(1306,352)
(1307,352)
(1308,350)
(1309,350)
(1310,352)
(1311,352)
(1312,374)
(1313,374)
(1314,376)
(1315,376)
(1316,374)
(1317,374)
(1318,376)
(1319,376)
(1320,382)
(1321,382)
(1322,384)
(1323,384)
(1324,382)
(1325,382)
(1326,384)
(1327,384)
(1328,374)
(1329,374)
(1330,376)
(1331,376)
(1332,374)
(1333,374)
(1334,376)
(1335,376)
(1336,382)
(1337,382)
(1338,384)
(1339,384)
(1340,382)
(1341,382)
(1342,384)
(1343,384)
(1344,342)
(1345,342)
(1346,344)
(1347,344)
(1348,342)
(1349,342)
(1350,344)
(1351,344)
(1352,350)
(1353,350)
(1354,352)
(1355,352)
(1356,350)
(1357,350)
(1358,352)
(1359,352)
(1360,342)
(1361,342)
(1362,344)
(1363,344)
(1364,342)
(1365,342)
(1366,344)
(1367,344)
(1368,350)
(1369,350)
(1370,352)
(1371,352)
(1372,350)
(1373,350)
(1374,352)
(1375,352)
(1376,374)
(1377,374)
(1378,376)
(1379,376)
(1380,374)
(1381,374)
(1382,376)
(1383,376)
(1384,382)
(1385,382)
(1386,384)
(1387,384)
(1388,382)
(1389,382)
(1390,384)
(1391,384)
(1392,374)
(1393,374)
(1394,376)
(1395,376)
(1396,374)
(1397,374)
(1398,376)
(1399,376)
(1400,382)
(1401,382)
(1402,384)
(1403,384)
(1404,382)
(1405,382)
(1406,384)
(1407,384)
(1408,470)
(1409,470)
(1410,472)
(1411,472)
(1412,470)
(1413,470)
(1414,472)
(1415,472)
(1416,478)
(1417,478)
(1418,480)
(1419,480)
(1420,478)
(1421,478)
(1422,480)
(1423,480)
(1424,470)
(1425,470)
(1426,472)
(1427,472)
(1428,470)
(1429,470)
(1430,472)
(1431,472)
(1432,478)
(1433,478)
(1434,480)
(1435,480)
(1436,478)
(1437,478)
(1438,480)
(1439,480)
(1440,502)
(1441,502)
(1442,504)
(1443,504)
(1444,502)
(1445,502)
(1446,504)
(1447,504)
(1448,510)
(1449,510)
(1450,512)
(1451,512)
(1452,510)
(1453,510)
(1454,512)
(1455,512)
(1456,502)
(1457,502)
(1458,504)
(1459,504)
(1460,502)
(1461,502)
(1462,504)
(1463,504)
(1464,510)
(1465,510)
(1466,512)
(1467,512)
(1468,510)
(1469,510)
(1470,512)
(1471,512)
(1472,470)
(1473,470)
(1474,472)
(1475,472)
(1476,470)
(1477,470)
(1478,472)
(1479,472)
(1480,478)
(1481,478)
(1482,480)
(1483,480)
(1484,478)
(1485,478)
(1486,480)
(1487,480)
(1488,470)
(1489,470)
(1490,472)
(1491,472)
(1492,470)
(1493,470)
(1494,472)
(1495,472)
(1496,478)
(1497,478)
(1498,480)
(1499,480)
(1500,478)
(1501,478)
(1502,480)
(1503,480)
(1504,502)
(1505,502)
(1506,504)
(1507,504)
(1508,502)
(1509,502)
(1510,504)
(1511,504)
(1512,510)
(1513,510)
(1514,512)
(1515,512)
(1516,510)
(1517,510)
(1518,512)
(1519,512)
(1520,502)
(1521,502)
(1522,504)
(1523,504)
(1524,502)
(1525,502)
(1526,504)
(1527,504)
(1528,510)
(1529,510)
(1530,512)
(1531,512)
(1532,510)
(1533,510)
(1534,512)
(1535,512)
(1536,854)
(1537,854)
(1538,856)
(1539,856)
(1540,854)
(1541,854)
(1542,856)
(1543,856)
(1544,862)
(1545,862)
(1546,864)
(1547,864)
(1548,862)
(1549,862)
(1550,864)
(1551,864)
(1552,854)
(1553,854)
(1554,856)
(1555,856)
(1556,854)
(1557,854)
(1558,856)
(1559,856)
(1560,862)
(1561,862)
(1562,864)
(1563,864)
(1564,862)
(1565,862)
(1566,864)
(1567,864)
(1568,886)
(1569,886)
(1570,888)
(1571,888)
(1572,886)
(1573,886)
(1574,888)
(1575,888)
(1576,894)
(1577,894)
(1578,896)
(1579,896)
(1580,894)
(1581,894)
(1582,896)
(1583,896)
(1584,886)
(1585,886)
(1586,888)
(1587,888)
(1588,886)
(1589,886)
(1590,888)
(1591,888)
(1592,894)
(1593,894)
(1594,896)
(1595,896)
(1596,894)
(1597,894)
(1598,896)
(1599,896)
(1600,854)
(1601,854)
(1602,856)
(1603,856)
(1604,854)
(1605,854)
(1606,856)
(1607,856)
(1608,862)
(1609,862)
(1610,864)
(1611,864)
(1612,862)
(1613,862)
(1614,864)
(1615,864)
(1616,854)
(1617,854)
(1618,856)
(1619,856)
(1620,854)
(1621,854)
(1622,856)
(1623,856)
(1624,862)
(1625,862)
(1626,864)
(1627,864)
(1628,862)
(1629,862)
(1630,864)
(1631,864)
(1632,886)
(1633,886)
(1634,888)
(1635,888)
(1636,886)
(1637,886)
(1638,888)
(1639,888)
(1640,894)
(1641,894)
(1642,896)
(1643,896)
(1644,894)
(1645,894)
(1646,896)
(1647,896)
(1648,886)
(1649,886)
(1650,888)
(1651,888)
(1652,886)
(1653,886)
(1654,888)
(1655,888)
(1656,894)
(1657,894)
(1658,896)
(1659,896)
(1660,894)
(1661,894)
(1662,896)
(1663,896)
(1664,982)
(1665,982)
(1666,984)
(1667,984)
(1668,982)
(1669,982)
(1670,984)
(1671,984)
(1672,990)
(1673,990)
(1674,992)
(1675,992)
(1676,990)
(1677,990)
(1678,992)
(1679,992)
(1680,982)
(1681,982)
(1682,984)
(1683,984)
(1684,982)
(1685,982)
(1686,984)
(1687,984)
(1688,990)
(1689,990)
(1690,992)
(1691,992)
(1692,990)
(1693,990)
(1694,992)
(1695,992)
(1696,1014)
(1697,1014)
(1698,1016)
(1699,1016)
(1700,1014)
(1701,1014)
(1702,1016)
(1703,1016)
(1704,1022)
(1705,1022)
(1706,1024)
(1707,1024)
(1708,1022)
(1709,1022)
(1710,1024)
(1711,1024)
(1712,1014)
(1713,1014)
(1714,1016)
(1715,1016)
(1716,1014)
(1717,1014)
(1718,1016)
(1719,1016)
(1720,1022)
(1721,1022)
(1722,1024)
(1723,1024)
(1724,1022)
(1725,1022)
(1726,1024)
(1727,1024)
(1728,982)
(1729,982)
(1730,984)
(1731,984)
(1732,982)
(1733,982)
(1734,984)
(1735,984)
(1736,990)
(1737,990)
(1738,992)
(1739,992)
(1740,990)
(1741,990)
(1742,992)
(1743,992)
(1744,982)
(1745,982)
(1746,984)
(1747,984)
(1748,982)
(1749,982)
(1750,984)
(1751,984)
(1752,990)
(1753,990)
(1754,992)
(1755,992)
(1756,990)
(1757,990)
(1758,992)
(1759,992)
(1760,1014)
(1761,1014)
(1762,1016)
(1763,1016)
(1764,1014)
(1765,1014)
(1766,1016)
(1767,1016)
(1768,1022)
(1769,1022)
(1770,1024)
(1771,1024)
(1772,1022)
(1773,1022)
(1774,1024)
(1775,1024)
(1776,1014)
(1777,1014)
(1778,1016)
(1779,1016)
(1780,1014)
(1781,1014)
(1782,1016)
(1783,1016)
(1784,1022)
(1785,1022)
(1786,1024)
(1787,1024)
(1788,1022)
(1789,1022)
(1790,1024)
(1791,1024)
(1792,854)
(1793,854)
(1794,856)
(1795,856)
(1796,854)
(1797,854)
(1798,856)
(1799,856)
(1800,862)
(1801,862)
(1802,864)
(1803,864)
(1804,862)
(1805,862)
(1806,864)
(1807,864)
(1808,854)
(1809,854)
(1810,856)
(1811,856)
(1812,854)
(1813,854)
(1814,856)
(1815,856)
(1816,862)
(1817,862)
(1818,864)
(1819,864)
(1820,862)
(1821,862)
(1822,864)
(1823,864)
(1824,886)
(1825,886)
(1826,888)
(1827,888)
(1828,886)
(1829,886)
(1830,888)
(1831,888)
(1832,894)
(1833,894)
(1834,896)
(1835,896)
(1836,894)
(1837,894)
(1838,896)
(1839,896)
(1840,886)
(1841,886)
(1842,888)
(1843,888)
(1844,886)
(1845,886)
(1846,888)
(1847,888)
(1848,894)
(1849,894)
(1850,896)
(1851,896)
(1852,894)
(1853,894)
(1854,896)
(1855,896)
(1856,854)
(1857,854)
(1858,856)
(1859,856)
(1860,854)
(1861,854)
(1862,856)
(1863,856)
(1864,862)
(1865,862)
(1866,864)
(1867,864)
(1868,862)
(1869,862)
(1870,864)
(1871,864)
(1872,854)
(1873,854)
(1874,856)
(1875,856)
(1876,854)
(1877,854)
(1878,856)
(1879,856)
(1880,862)
(1881,862)
(1882,864)
(1883,864)
(1884,862)
(1885,862)
(1886,864)
(1887,864)
(1888,886)
(1889,886)
(1890,888)
(1891,888)
(1892,886)
(1893,886)
(1894,888)
(1895,888)
(1896,894)
(1897,894)
(1898,896)
(1899,896)
(1900,894)
(1901,894)
(1902,896)
(1903,896)
(1904,886)
(1905,886)
(1906,888)
(1907,888)
(1908,886)
(1909,886)
(1910,888)
(1911,888)
(1912,894)
(1913,894)
(1914,896)
(1915,896)
(1916,894)
(1917,894)
(1918,896)
(1919,896)
(1920,982)
(1921,982)
(1922,984)
(1923,984)
(1924,982)
(1925,982)
(1926,984)
(1927,984)
(1928,990)
(1929,990)
(1930,992)
(1931,992)
(1932,990)
(1933,990)
(1934,992)
(1935,992)
(1936,982)
(1937,982)
(1938,984)
(1939,984)
(1940,982)
(1941,982)
(1942,984)
(1943,984)
(1944,990)
(1945,990)
(1946,992)
(1947,992)
(1948,990)
(1949,990)
(1950,992)
(1951,992)
(1952,1014)
(1953,1014)
(1954,1016)
(1955,1016)
(1956,1014)
(1957,1014)
(1958,1016)
(1959,1016)
(1960,1022)
(1961,1022)
(1962,1024)
(1963,1024)
(1964,1022)
(1965,1022)
(1966,1024)
(1967,1024)
(1968,1014)
(1969,1014)
(1970,1016)
(1971,1016)
(1972,1014)
(1973,1014)
(1974,1016)
(1975,1016)
(1976,1022)
(1977,1022)
(1978,1024)
(1979,1024)
(1980,1022)
(1981,1022)
(1982,1024)
(1983,1024)
(1984,982)
(1985,982)
(1986,984)
(1987,984)
(1988,982)
(1989,982)
(1990,984)
(1991,984)
(1992,990)
(1993,990)
(1994,992)
(1995,992)
(1996,990)
(1997,990)
(1998,992)
(1999,992)
(2000,982)
(2001,982)
(2002,984)
(2003,984)
(2004,982)
(2005,982)
(2006,984)
(2007,984)
(2008,990)
(2009,990)
(2010,992)
(2011,992)
(2012,990)
(2013,990)
(2014,992)
(2015,992)
(2016,1014)
(2017,1014)
(2018,1016)
(2019,1016)
(2020,1014)
(2021,1014)
(2022,1016)
(2023,1016)
(2024,1022)
(2025,1022)
(2026,1024)
(2027,1024)
(2028,1022)
(2029,1022)
(2030,1024)
(2031,1024)
(2032,1014)
(2033,1014)
(2034,1016)
(2035,1016)
(2036,1014)
(2037,1014)
(2038,1016)
(2039,1016)
(2040,1022)
(2041,1022)
(2042,1024)
(2043,1024)
(2044,1022)
(2045,1022)
(2046,1024)
(2047,1024)
(2048,1366)
(2049,1366)
(2050,1368)
(2051,1368)
(2052,1366)
(2053,1366)
(2054,1368)
(2055,1368)
(2056,1374)
(2057,1374)
(2058,1376)
(2059,1376)
(2060,1374)
(2061,1374)
(2062,1376)
(2063,1376)
(2064,1366)
(2065,1366)
(2066,1368)
(2067,1368)
(2068,1366)
(2069,1366)
(2070,1368)
(2071,1368)
(2072,1374)
(2073,1374)
(2074,1376)
(2075,1376)
(2076,1374)
(2077,1374)
(2078,1376)
(2079,1376)
(2080,1398)
(2081,1398)
(2082,1400)
(2083,1400)
(2084,1398)
(2085,1398)
(2086,1400)
(2087,1400)
(2088,1406)
(2089,1406)
(2090,1408)
(2091,1408)
(2092,1406)
(2093,1406)
(2094,1408)
(2095,1408)
(2096,1398)
(2097,1398)
(2098,1400)
(2099,1400)
(2100,1398)
(2101,1398)
(2102,1400)
(2103,1400)
(2104,1406)
(2105,1406)
(2106,1408)
(2107,1408)
(2108,1406)
(2109,1406)
(2110,1408)
(2111,1408)
(2112,1366)
(2113,1366)
(2114,1368)
